message,label
Leo go and support !!!,0.0
Little late now Leo,0.0
that Leo was utterly shit,1.0
gg,0.0
Im Spotted at F6!,0.0
dogs,1.0
0 help,2.0
dog,0.0
team,0.0
gg,0.0
"Les fr??res d'armes [L_F_A] recrutent.Clan francophone, nous cultivons un ??tat d'esprit ouvert.Pas d'obligations, de la bonne humeur,.me MP",0.0
team de cretin,0.0
Im Spotted at C5!,0.0
"Une saloperie me vois, je suis spot Bordel D4!",0.0
"Une saloperie me vois, je suis spot Bordel D4!",0.0
Im Spotted at E5!,0.0
Im Spotted at E5!,0.0
"Une saloperie me vois, je suis spot Bordel D4!",0.0
Im Spotted at E5!,0.0
"Une saloperie me vois, je suis spot Bordel G3!",0.0
Im Spotted at G5!,0.0
Im Spotted at K5!,0.0
traffic jam blocked enter hill,0.0
hallo,0.0
"nobody left ??????????????,no spot ???????",0.0
cobra,0.0
go for leopard,0.0
move,0.0
he is on city,0.0
we won i guess,0.0
gg,0.0
fkkkkkkk,2.0
spg first,0.0
ht more dangerous,0.0
shoot 56 tp,0.0
let's go,0.0
1 more,0.0
kkkk,0.0
:),0.0
cap,0.0
cap,0.0
nvm,0.0
retard elc,1.0
today is the day when idiots play again?,1.0
both lights total mongols,3.0
lets go?,0.0
no no stay,0.0
nice,0.0
no,0.0
grats,0.0
wait,0.0
sniper medium tank will try to snipe from a distance,0.0
imma head out,0.0
the m60 pens me with heat almost every time so i cant do much rn,0.0
Im Spotted at A3!,0.0
jpe,0.0
armor not hit on bchat,0.0
Im Spotted at A4!,0.0
where from strv,0.0
there,0.0
ty,0.0
Im Spotted at A6!,0.0
Im Spotted at A7!,0.0
Im Spotted at A9!,0.0
bruha,0.0
idiot cobra,3.0
pks win,0.0
:) FV,0.0
gg,0.0
9 k dmg,0.0
gg,0.0
gg,0.0
gg,0.0
who0le circle!!!,0.0
gg,0.0
report obj 780,0.0
y?,0.0
sniping from the back like the trash player he is,1.0
def a bot,1.0
he could just be a bad player who dosent know what hes doing dont report him,2.0
"nah, report him",0.0
if hes trash he shouldnt be playing tier 10s,1.0
"me sucks! Brought to you by slow ignorant developers, enjoy your game.",2.0
what if when u started people wanted to report u bc ur bad,2.0
"not my problem, Im not bad",0.0
but u used to be,0.0
******** like him is why this game is dieing,2.0
no its bc people spam gold,0.0
LMAO,0.0
report him cobra,0.0
lmao now hes moving away from the fight,2.0
what a bad team LMAO,1.0
thanks E4 for 3 moe,1.0
ffs,2.0
gg,0.0
:),0.0
pls,0.0
got me,0.0
10k,0.0
ok,0.0
hahaha,0.0
lets ignore everything and RUSH AND KILL THERI ARTA!,0.0
arta MUST SUFFER!,0.0
I like it,0.0
dont stop,0.0
we 3 rush thier arty,0.0
good sheri :D,0.0
EZ,0.0
Im Spotted at A8!,0.0
Im Spotted at A8!,0.0
Im Spotted at B6!,0.0
Im Spotted at A4!,0.0
Im Spotted at B2!,0.0
spoters do nothing,2.0
EBR go spot H8,0.0
"our TD's have all easy 2,5k dmg now",0.0
our Chieftain have 4k dmg now,0.0
EBR 105 please don't spot you ****,1.0
EBR 105 reported for AFK/BOT,0.0
lord idiot,1.0
nice the Noob in EBR is die,1.0
Chieftain reported for AFK/BOT too,0.0
gg,0.0
gj 279-keep hiding,0.0
guraj lijevo jebo vam isus mater vise glupavu,3.0
report 279 IDIOT,1.0
campers,0.0
jebem ti mater 279 u picku,1.0
da ti je jebem botovsku,2.0
dont help 279,0.0
sgj 279,0.0
gj,0.0
gg,0.0
not 279,0.0
xd,0.0
he was the special one,0.0
Арта (G.W. Tiger) отстрелялась! По мне :(,0.0
thanks tl-1,0.0
Moro,0.0
heij,0.0
next noob team....,1.0
air bobs?,0.0
x vidos..,0.0
XVM knows best in most matches,0.0
leopard move,0.0
move E75,0.0
An enemy has spotted me at A5.,0.0
ei vittu mik?? tiimi..,1.0
"as i said, one side is down and we have lost",2.0
eka t???? oma samanlainen vaunu puski tohon samaan kohtaan..,0.0
"T??ss?? ei riitt??ny gun depressio, silti otti artikutia..",0.0
"Ja grindivaunu, ei parasta tykki??..",0.0
fucking lucker around the corner shot lol,0.0
"T10 2 as bin rush , e 75 SNIPe IN BASA",1.0
take out their arty,0.0
motherfucker,2.0
leo go go not camp idiot,1.0
gj GW,0.0
let arties do the work guys,0.0
"careful jus don die, spot",0.0
we can win this,0.0
reported PA,0.0
careful guys please,0.0
nice one,0.0
"osom ea maybe play like e75 Stay in basa an shoot farm ,boost win 8",0.0
stay alive 13 90,0.0
wt eny tank,0.0
they i,0.0
they will come jus wait in good positions,0.0
don get caught in the open,0.0
we have view range on our side,0.0
nice,0.0
cap strv ?,0.0
amx cap maybe?,0.0
nice,0.0
nice wp guys,0.0
we cannot hit the T30 if he stays behind that rock,0.0
yeah amx n strv should go together,0.0
fire man,0.0
oh fuck lol,2.0
no fire extinguisher?,0.0
move GW,0.0
in a tier 9 ? :/,0.0
naw apot fack,0.0
bt probably no time,0.0
bring yourself in a better fire position,0.0
with no armer? fire extingwisher?,0.0
1 minute guys,0.0
sry try,0.0
damn he chose a good spot,0.0
draw :/,0.0
nice try guys,0.0
yep,0.0
nice,0.0
pozdrav,0.0
wtf,2.0
Засвет в квадрате J0!!!,0.0
move you fucktards,0.0
leo good play,0.0
thank you &lt;3,0.0
sxz,0.0
cover may ass,0.0
idiot team,1.0
gg,0.0
leo disco,0.0
a??ufteler,1.0
a??ufte b??t??n tak??m,1.0
thx,0.0
gg,0.0
gg,0.0
good luck amx,0.0
fck,0.0
sorry,0.0
wtf faggots,3.0
how in the world we lose this,0.0
hill!!,0.0
fck off buldog,1.0
nice,0.0
wtfffffffffff,0.0
imagine camp with t95 on redline,0.0
kys omg,4.0
wow,0.0
somebody flank,0.0
gg,0.0
gg,0.0
Im Spotted at H0!,0.0
Im Spotted at G0!,0.0
Im Spotted at G0!,0.0
Im Spotted at E0!,0.0
t30 and schwar pls fu ur mom 2 pussy,3.0
Im Spotted at A8!,0.0
gg,0.0
t49??,0.0
spottet,0.0
ihr arschgefickten dummen schei?? bots,1.0
was los ?,0.0
cap fast,0.0
cap,0.0
to slow,0.0
cs59 delet game bot,1.0
high tier nice :),0.0
poop on them,0.0
going to need some help up here lol,0.0
2 girls 1 cup,0.0
i can do it by myself i thk,0.0
suck less pls,1.0
shoot its turret,0.0
220 turret,0.0
the arty,0.0
gg,0.0
go,0.0
spot???,0.0
glhf,0.0
gg,0.0
...,0.0
cheater trash,1.0
40% mm,0.0
Im Spotted at J7!,0.0
Im Spotted at J7!,0.0
Im Spotted at H7!,0.0
Im Spotted at G6!,0.0
i lost my armor in garage... sorry,0.0
..,0.0
gg,0.0
JAJAJAJAJJAAJAJ,0.0
slt,0.0
FUCK MY rng,2.0
CANT HIT SHIT,0.0
flanc l'ouest mes amis,0.0
detuire les capitaliste americain,3.0
avec plaisir,0.0
allons-y,0.0
crush all fasciste americain,3.0
shut ya mouth,1.0
flanc l'ouest camarade communistes,3.0
hush americain ****,3.0
and then find a suggon,0.0
you hush nigerian fuck,3.0
vive le communisme,0.0
nigerians are anglaise colonie...non francais,0.0
**** you ****,2.0
SUGGON DEEZ NUTS,1.0
XD,0.0
mort aux les capitalistes,0.0
crush americain,3.0
antyone else find it weird that all commies tend to be the rainbow crew?,3.0
speak english ****,3.0
anglaise are fascistes,5.0
actrually germans spaniards and italians are *******,3.0
all fascistes,3.0
except our communiste espagnol,3.0
"russian, chginese, south asian and portughese",3.0
carro you can be banned for pushing moi,0.0
you italian *******,3.0
o my bad,0.0
sorry,0.0
it was lag,0.0
bro,0.0
**** you,1.0
chiilll,0.0
you are **** italien,3.0
yeah.....laggg....,0.0
move to front you *****,1.0
italien ********,3.0
dont try that **** again carro,0.0
remove each americain as told,0.0
i get pushed by americain **** at times..you just got caught /,0.0
"all run, we win'",0.0
arty cap,0.0
arty run to cap,0.0
arty learn how to run,0.0
FV platoon me,0.0
gg,0.0
left side,0.0
lefh,0.0
grille,0.0
holy *** I just switched from a *** dell laptop to a gaming PC and this game looks EPIC,0.0
e25 come here,0.0
lights help,0.0
lights??,0.0
nice food bro,0.0
2 full clip pens,0.0
im moist,0.0
3,0.0
stupid e100,0.0
ho ri,0.0
k,0.0
jp make safe ur shot please,0.0
"MENCARI (Jg.Pz. E 100), you are blocking my target!",0.0
i spot,0.0
shoot here,0.0
come back here,0.0
move closer so you can shoot these,0.0
Im Spotted at B0!,0.0
Im Spotted at A8!,0.0
stand back,0.0
Im Spotted at A2!,0.0
Stupid Bouresques - both of them,1.0
more time,0.0
or not,0.0
Im Spotted at A6!,0.0
Im Spotted at A6!,0.0
Im Spotted at A6!,0.0
verdammte dreckshurensoehne,1.0
THX FOR NOT HELP MOTHERFUCKERTEAM,1.0
nice,0.0
gj,0.0
why do you come here with no camo?,0.0
ty morons,1.0
gg,0.0
Im Spotted at F8!,0.0
Im Spotted at G8!,0.0
Im Spotted at G9!,0.0
worst map for this shit tank,1.0
playing the KV 2 with the 107 mm is sacrilege,0.0
dumbasss,1.0
let's let them come down the hill,0.0
I love it when Kv-2's dnt aim,0.0
and hit,0.0
and pen,0.0
its just grabd,0.0
ruski bias,0.0
against a ruski...,0.0
their MT-25 seems to be having a good time,0.0
and thats how you do that,0.0
lol,0.0
now we have the light advantage ... I hope,0.0
oh still a type 64 on their side,0.0
2 KV-2 on hill with crap view range and not spotters,0.0
ya spotting the hil im guessing,0.0
su is in range,0.0
tracers,0.0
"well, if our lights and even hellcat could spot for us..we could rush in and take them out.",0.0
yessir,0.0
just wait heavies,0.0
waiting 90 secs,0.0
ns,0.0
yep,0.0
for repair kit..then i go down,0.0
the side..,0.0
to dip..but the only challeng is the arties,0.0
no wait for our sp[otter,0.0
flank left you to,0.0
2,0.0
our KV2 has ADD,0.0
lol,0.0
b rdy kv2,0.0
yep,0.0
gj,0.0
...,0.0
could not even pen the arty???,0.0
like wtf,2.0
spg,0.0
"its happens, rng",0.0
hellcat...be in position to spot..,2.0
t21,0.0
T21...MOVE up,0.0
move,0.0
move up,0.0
to help,0.0
piece of trash t21,1.0
"By pressuring that side, the T21 would stop the SU100 from helping the KV2",0.0
but the village idiot doesn't realize that,0.0
Hellcat..when the KV,0.0
go,0.0
go hellcat,0.0
go take him out,0.0
not,0.0
now,0.0
go go go,0.0
hes reloading,0.0
what another dumbass,1.0
our T21 and the Hellcat are the village idiots,1.0
T21.&gt;GO,0.0
go attack the kv2,0.0
thank you arty for CARRYING,0.0
our Hellcat and T21 are dumbasses..thx,1.0
thats why they are still alive,0.0
lol... stfu trash,1.0
that's why I carried with dmg done..,0.0
u talking to me?,0.0
"\yeah, the T21 and Hllcat did shit",0.0
teh hellcat,0.0
we shall see in post game stats,0.0
Being alive doesn't mean shit,1.0
gg,0.0
owow,0.0
arty,0.0
you must focus on AE phase,0.0
if wanna win this fucking game!,2.0
really?,0.0
yea really trash sperm!,1.0
no gun,0.0
no repair,0.0
all here,0.0
gg,0.0
go kv 3,0.0
Арта (M12) отстрелялась! По мне :(,0.0
Засвет в квадрате K3!!!,0.0
wtf !!!,2.0
smv what are you doing?,0.0
WTF M6 !!!,0.0
This game is too easy tbh,0.0
Ez 3 mark tbh,0.0
gj hellcat,0.0
morons great job w assist,1.0
udes and st emil MORONS,1.0
plz delete,1.0
stop mspreading ur cancer,1.0
Report T 32 body block,0.0
Report T 32 body block ??,0.0
sounds like a couple people need to put the game down for a minute.,0.0
gg,0.0
gg bois,0.0
amx the left filed bot,0.0
game is lost,0.0
all report the amx elc,0.0
xdd,0.0
Im Spotted at F6!,0.0
gjs,0.0
Im Spotted at F6!,0.0
Im Spotted at E6!,0.0
lef cap,0.0
hummel u to,0.0
stug is hill,0.0
artys go cap,0.0
cap,0.0
he will come,0.0
i take cover u,0.0
gj man,0.0
gg,0.0
omg what a blind team,1.0
four idiots dont help our su,1.0
chce gtos grac w plutonie zeby zrobic misej eventowe??,0.0
101 and scorp AFK?,0.0
TIME Ladies,0.0
Im Spotted at E0!,0.0
Im Spotted at E9!,0.0
Im Spotted at D5!,0.0
Im Spotted at G5!,0.0
Im Spotted at G6!,0.0
Im Spotted at J5!,0.0
Im Spotted at F9!,0.0
Im Spotted at F9!,0.0
thanks,0.0
:-/,0.0
SU is 1 Shot,0.0
he is oneshot,0.0
gg,0.0
elc bad idea,0.0
go passive,0.0
u do nothing on a2,0.0
brawo,0.0
*** elc,0.0
go cry,2.0
that manti,2.0
team full of idiots LT,1.0
noob sdpotter,1.0
gj VZ,0.0
:),0.0
gj,0.0
w7.7 k,0.0
dog ass light,2.0
spot,0.0
move meds and spot here left,0.0
"have to spot carefully, im low on hp",0.0
idiots here,1.0
t25,0.0
report cobra and bour pls,0.0
darn low rolls,0.0
shoud have been 3 hits lol,0.0
jj t25 too,0.0
borat can u spot?,0.0
report t25,0.0
blocking,0.0
retarded,1.0
wg will love this replay,0.0
they wont do anything though,0.0
its wg lol,0.0
unfortunately,0.0
if u send replay they do,0.0
lets hope so,0.0
"anyways, i guess i have to suiscout",0.0
"t95, u have shots?",0.0
i guess,0.0
be ready hen,0.0
well gg,0.0
had to try something,0.0
gg though t95,0.0
t69 too,0.0
did good job,0.0
так,0.0
morons there,1.0
t28 good morning,0.0
stug retard,1.0
is he afk 2?,0.0
ggwp amx,0.0
batshit hide,1.0
FU WG for your shitty no damage,1.0
RIGGED PIECE OF SHITE GAME,2.0
moooove,0.0
GJ team,0.0
i am so lucky,0.0
gg,0.0
yup,0.0
gg,0.0
kurva bz,0.0
thx teram noob,1.0
кто скинет сиськи?,1.0
??,0.0
головка от хуя,1.0
пон,0.0
KV3 excelent job,0.0
gg,0.0
gg,0.0
he has no chance,0.0
im dont have spotter setup,0.0
rip,0.0
yes,0.0
u still got the most viewrange bis that leo,0.0
OMG,0.0
GUYS,0.0
now just wait,0.0
fulll debile,1.0
jdi do pici,0.0
posral jsis to,1.0
pobawcie si?? lalkami,0.0
sta come here,0.0
9k,0.0
gj so far,0.0
just play it slow now,0.0
patton is one shot,0.0
udes two shot,0.0
thc,0.0
;),0.0
gg,0.0
gj,0.0
gg,0.0
yea this kick hard,0.0
noobs :D,1.0
#u outspot them bour,0.0
push hill,0.0
niggers,3.0
lol,0.0
fy,1.0
10k,0.0
wp,0.0
cap,0.0
gg,0.0
m41d spot !!!,0.0
stuped LT,1.0
push,0.0
idiot,1.0
leo,0.0
Enemy SPG ReborWolf (M53/M55) just hit me and is now reloading for about 40.27s.,0.0
Enemy SPG ReborWolf (M53/M55) just hit me and is now reloading for about 40.27s.,0.0
gj T30,0.0
moveee,0.0
nice,0.0
gg,0.0
uff hahaha,0.0
Retards,1.0
both lights decided to be &quot;useful&quot;,0.0
Im Spotted at E9!,0.0
Im Spotted at G0!,0.0
Im Spotted at H0!,0.0
too many n valley,0.0
KV go in town,0.0
pls KV,0.0
omgh,0.0
KV MOVE UP,0.0
KV,0.0
\aammit,0.0
dont cap,0.0
I've been spotted in E7!,0.0
at15,0.0
I've been spotted in E6!,0.0
bsck,0.0
help me,0.0
I've been spotted in E7!,0.0
I've been spotted in E7!,0.0
idiots,0.0
fk you all,1.0
noobs,1.0
stop cap,0.0
gl hf,0.0
gg,0.0
ааа пох вы всё равно сольёте,1.0
`,0.0
тт вы сука отстоё,1.0
квквпринцине и вся команда,1.0
е... приехали помочььь,0.0
пидор на 140,3.0
только сука помогать цже не кому ебланы сука,1.0
шерилан оы тоуж не вякал бы ебанат,1.0
иди плакай пидор,3.0
6-0тр сведись бля,0.0
сук,0.0
оставь,0.0
пж,0.0
пидор,3.0
oh come on,0.0
already losing,0.0
*** you strv,1.0
i mean guys,0.0
it's not possible to play in this way,0.0
6 3,0.0
back morons,1.0
heavys wtf?,0.0
minimap?,0.0
dude we're in the town,0.0
no engine or tracks ?,0.0
yes bro,0.0
base base,0.0
good,0.0
dane the killer,0.0
gg,0.0
gg,0.0
good luck team,0.0
2 lt afk,0.0
now you dont need to help lt,0.0
ohh you dont need help,0.0
Can the T28 spot me if I go around?,0.0
Arty was up here,0.0
"SU, where are you going?",0.0
wtf,2.0
arty shot from here,0.0
FUUUUUUUUUUUCK,2.0
SU?????,0.0
Im Spotted at H5!,0.0
Im Spotted at G6!,0.0
Im Spotted at G6!,0.0
Im Spotted at G6!,0.0
get a fucking camo on your light,1.0
wtf is this,2.0
gg,0.0
as expected,0.0
E3 seriously ?,0.0
camping ???,0.0
ty zielona kurwo odjeb si??,1.0
Why is T95 on fucking red line,1.0
"no light, who spotting?",0.0
you,0.0
no one... it seems,0.0
Засвет в квадрате E6!!!,0.0
gg,0.0
Засвет в квадрате E5!!!,0.0
bourrasque pls come 2 line,1.0
Засвет в квадрате E5!!!,0.0
wz go,0.0
5000 spot DMG,0.0
&quot;,0.0
nice,0.0
t30,0.0
good games wz ),0.0
aj,0.0
we have to kill him - too late to cap,0.0
gg ...,0.0
gg,0.0
fuck you,1.0
nice,0.0
fuck,2.0
i go spot,0.0
im spotted,0.0
nice,0.0
nice one,0.0
together,0.0
scorpio afk,0.0
you can win,0.0
i think,0.0
ill cap,0.0
go hide,0.0
arty,0.0
go cap t30,0.0
"move, mvoe",0.0
lol,0.0
gogogog kill arty,0.0
stay for win,0.0
"T30, u can kill arty",0.0
nah,0.0
"u are faster, if you want",0.0
ok,0.0
bRO WHAT ARE DOING,1.0
move IS,0.0
je suis ?? c??t?? de tit,0.0
dont lose pls,0.0
where could they be tiger ?,0.0
bassotto move and help,0.0
u have even shooting distance ?,0.0
IS move forward,0.0
tiger stay,0.0
you have no hp,2.0
arty,0.0
come on chaps i'm alone,0.0
Tiger I you need to move from hill,0.0
were?,0.0
you stay,0.0
where?,0.0
other tiger,0.0
stop,0.0
no,0.0
"report this lancer, i do not see the strategy",0.0
Bassoto try to spot,0.0
go go,0.0
cap,0.0
arty,0.0
KILL ARTY,0.0
are you blind???,1.0
OMG HE IS BLIND,1.0
"programm, for sure !",0.0
cap,0.0
idiots :),1.0
gg;),0.0
very nice turn around,0.0
gg,0.0
gg,0.0
ONLY BOTS,1.0
gg,0.0
from me,0.0
лтттттттт,0.0
лтттттттт,0.0
МТВ что ты делаешь?,0.0
я тебе левый фланг оставил,0.0
и не мешал весь бой,0.0
protivb elc spasibo,0.0
я понял,0.0
ну 3861 насветил,0.0
и полторы тысячи настрелял,0.0
...map,0.0
"E100 eyes open, make it easier?",1.0
ive never played a tank as bad as this in my entire life,1.0
contender for worst tank in the game,0.0
I didnt even play a single game,0.0
just sold it,0.0
300k for free,0.0
I like it,0.0
come badk now,0.0
come back NOW,0.0
NOOOOOOOOOOOOOW,0.0
bot fv,1.0
gg,0.0
that will be funny,0.0
noob,1.0
Засвет в квадрате H8!!!,0.0
Засвет в квадрате H9!!!,0.0
dont movz wz,0.0
fuck,2.0
Засвет в квадрате H8!!!,0.0
play safe,0.0
Засвет в квадрате H9!!!,0.0
Засвет в квадрате H8!!!,0.0
Засвет в квадрате G7!!!,0.0
omg,0.0
Засвет в квадрате G7!!!,0.0
opur wygralo,0.0
nice,0.0
bylebym dropy dostal,0.0
:D,0.0
guys ur are 4 on the hill vs 2,0.0
B??dzie co wys??a?? Multiemu,0.0
gg,0.0
gg,0.0
gj,0.0
stuart and m8 reported,0.0
we are minus 2 bc they ficht each other instead of the enemy,0.0
gj mathilda,0.0
ty,0.0
vk sc,0.0
gg,0.0
gl,0.0
mama mia my dick is gone,1.0
so time to camp like a bitch,1.0
wow,0.0
wtf,2.0
ghost shell,0.0
lol,0.0
gg,0.0
arty is loading ap btw,0.0
go spot pls,0.0
you are the light with vision?,0.0
t67 there,0.0
*** my tanks roks,1.0
push mee,0.0
even after death hetzers are deady,0.0
push mee tanks,0.0
ggg,0.0
gj,0.0
CUS,0.0
lsot game gg,0.0
blind retards,1.0
idiots,1.0
3 idiots,1.0
quickly,0.0
Salut les Belges !,0.0
e4,0.0
T30,0.0
how we still 1-1,0.0
we lost cuz no one in left side,0.0
we can,0.0
wt,0.0
Im Spotted at B0!,0.0
Im Spotted at B9!,0.0
Im Spotted at J4!,0.0
can,0.0
you move,0.0
you fuckin gun?,2.0
to not block me?,0.0
useless muppets,1.0
Арта (M44) отстрелялась! По мне :(,0.0
kv 2 reloads goooo t 34 muppet,0.0
arty nooob camper,1.0
bcx,0.0
moveee,0.0
gg light,0.0
gg kemper,0.0
is klar idiot,1.0
sam si idiot,1.0
ha ha,0.0
was haha,0.0
du absoluter schwachmat,1.0
3 sec light,0.0
gg,0.0
gg,0.0
gg,0.0
hehe fly away,0.0
noob buy premium VIII tank ... omg,1.0
Dont cap,0.0
pls,0.0
Im Spotted at F6!,0.0
Im Spotted at E6!,0.0
Im Spotted at E6!,0.0
Im Spotted at E6!,0.0
2x2k roll jgpz,0.0
gg,0.0
Im Spotted at F4!,0.0
fu bots,1.0
sitting in bushes,1.0
all game,0.0
arti halllooo,0.0
T92 halllooo,0.0
u retard,1.0
gg,0.0
"stay back and wait, we have good cover here",0.0
let them come,0.0
dont push them,0.0
gg guys,0.0
???,0.0
matilda move,0.0
the moment when the fight begins.....,0.0
u can do it,0.0
gg,0.0
bolognee,0.0
come Otto gold noob,1.0
mother,0.0
boh the camper,0.0
idiot gold noob,1.0
sejm??te ho,0.0
give it pinh cheat?,0.0
gg,0.0
nvm,0.0
worthless,1.0
Think he pushing the GW round to the cap//lol!,0.0
OK IDIOTS TRY NOT TO DIE SOOOOOO FAST,1.0
youre a lt,0.0
try spot,0.0
you should look out,0.0
IDIOTSSSSSSSSSSSSSS,1.0
type 64...,0.0
type 64 bot,1.0
hey papafighter you are the scout here,0.0
kundy,1.0
mrdko,1.0
mikro,0.0
T H X,0.0
lool bot team,1.0
Im Spotted at D4!,0.0
Im Spotted at C3!,0.0
Засвет в квадрате C8!!!,0.0
Засвет в квадрате C7!!!,0.0
Засвет в квадрате C7!!!,0.0
Im Spotted at C3!,0.0
Засвет в квадрате C7!!!,0.0
Засвет в квадрате D7!!!,0.0
Im Spotted at C3!,0.0
Im Spotted at B3!,0.0
Im Spotted at D4!,0.0
nice,0.0
Im Spotted at E4!,0.0
Im Spotted at H3!,0.0
Im Spotted at G2!,0.0
hero,0.0
Im Spotted at G6!,0.0
no cap,0.0
monkeys,1.0
Im Spotted at C6!,0.0
nur noch fick judenteams,1.0
Im Spotted at C6!,0.0
Im Spotted at C6!,0.0
Im Spotted at C6!,0.0
win dip,0.0
You going?,0.0
dip is crucial for victory,0.0
no but dont win it and see what happens,0.0
smart azz kid,1.0
get your asses down here,1.0
Not really a kid.,0.0
then dont talk like one,0.0
That's funny arty.,0.0
ping arty,0.0
you clowns act like an arty player only plays arty lol,1.0
Just funny an arty player says win dip.,0.0
why cause I know how to play the map,0.0
should I buy the lorr?,0.0
YES!,0.0
no,0.0
mixed responses,0.0
how many do youy ever see,0.0
Fun if you play it as sniper.,0.0
not a lot but i love magazine tanks,0.0
LOL!,0.0
Win it for us arty player.,0.0
grow up child,1.0
I can't help myself,0.0
most kids cant,1.0
You started by telling Non-Toxic to win dip when you have no risk.,1.0
blocked the child,1.0
LOL!,0.0
Truth hurts.,0.0
fuck it,2.0
i can't peak,0.0
Arty.,0.0
I dont think the t54 is sober,0.0
bro is lost,0.0
BOT.,1.0
maybe,0.0
gj,0.0
sure,0.0
fucking focus,2.0
team wanna stay all time in middle?,0.0
gg team of bits,1.0
all in middle camp,0.0
left side camp to,0.0
wtf,0.0
;),0.0
nice bot matilda,1.0
su-8 go cap,0.0
areproted,0.0
cacsrr fuck,1.0
reperoted with replay,0.0
lol,0.0
gj,0.0
lt432 reperoted,0.0
Im Spotted at D4!,0.0
Im Spotted at D5!,0.0
Im Spotted at C5!,0.0
Im Spotted at B7!,0.0
Im Spotted at A8!,0.0
idiots,1.0
i love...,0.0
russians?,0.0
die you bastard arty players,4.0
Tomato,0.0
i love support...,0.0
go die idiot mediums,4.0
arta?,0.0
def this spot please,0.0
wow,0.0
pls 10 kill,0.0
.,0.0
next noob team,1.0
"i agree, we have an ebr",0.0
ok i dont play,0.0
exactly,0.0
Im Spotted at G4!,0.0
Im Spotted at G4!,0.0
Im Spotted at G4!,0.0
Im Spotted at G4!,0.0
e5,0.0
Im Spotted at G4!,0.0
Im Spotted at G4!,0.0
Im Spotted at G4!,0.0
Im Spotted at E9!,0.0
Im Spotted at G9!,0.0
Im Spotted at H9!,0.0
Im Spotted at H9!,0.0
áűűáááááááá,0.0
gg,0.0
light,0.0
gg team,0.0
wow,0.0
useless,1.0
on the fucking open and not shooting,1.0
rhm,0.0
very nice,0.0
vipera and gsor,0.0
...,0.0
gg ts,0.0
Im Spotted at F3!,0.0
Im Spotted at F4!,0.0
Im Spotted at G3!,0.0
Im Spotted at G3!,0.0
Im Spotted at F1!,0.0
why attack??,1.0
STAY WITH ME PLEASE,0.0
gj kv1,0.0
why attack blind,1.0
